0             -25           1.5708        0             0             0             
0             25            1.5708        0             0             0             
0             -25           1.5708        0             0             0             
-2.63778e-05  -24.9767      1.57306       0.0271321     0.283493      0.276493      
-0.000340631  -24.9087      1.57722       0.0228258     0.539159      0.53327       
-0.00124212   -24.8017      1.58103       0.022857      0.7498        0.743903      
-0.00293527   -24.6629      1.58481       0.022584      0.922372      0.916546      
-0.00556644   -24.4979      1.58859       0.0227465     1.06324       1.05737       
-0.00923817   -24.3117      1.59235       0.0223219     1.17803       1.17227       
-0.0140109    -24.1081      1.59607       0.0223244     1.27184       1.26608       
-0.0199232    -23.8902      1.59975       0.0218541     1.34863       1.34299       
-0.0269814    -23.661       1.60337       0.0215439     1.40924       1.40368       
-0.0351886    -23.4223      1.60694       0.0213048     1.46238       1.45689       
-0.0445588    -23.1753      1.61046       0.0210315     1.50923       1.50381       
-0.0550993    -22.921       1.61395       0.0207417     1.55071       1.54536       
-0.0668117    -22.6601      1.61738       0.020451      1.58756       1.58228       
-0.0796935    -22.3936      1.62076       0.0201706     1.6204        1.61519       
-0.093739     -22.1218      1.6241        0.0199075     1.64972       1.64459       
-0.108941     -21.8455      1.6274        0.0196661     1.67595       1.67087       
-0.125289     -21.5652      1.63066       0.0194494     1.69943       1.69441       
-0.142775     -21.2811      1.63389       0.0192594     1.72044       1.71547       
-0.161386     -20.9938      1.63708       0.0190978     1.73925       1.73432       
-0.181114     -20.7036      1.64026       0.018966      1.75604       1.75115       
-0.201948     -20.4109      1.64341       0.0188654     1.771         1.76613       
-0.223876     -20.1158      1.64655       0.0187976     1.78427       1.77942       
-0.24689      -19.8188      1.64968       0.018764      1.79597       1.79113       
-0.270979     -19.5199      1.6528        0.0187664     1.8062        1.80136       
-0.296136     -19.2196      1.65593       0.0188063     1.81506       1.81021       
-0.322353     -18.918       1.65908       0.0188859     1.8226        1.81773       
-0.349623     -18.6154      1.66223       0.0190071     1.82888       1.82397       
-0.377938     -18.3119      1.66542       0.0191723     1.83393       1.82898       
-0.407295     -18.0077      1.66863       0.0193839     1.83778       1.83278       
-0.437688     -17.7031      1.67188       0.0196449     1.84045       1.83538       
-0.469113     -17.3983      1.67518       0.0199583     1.84193       1.83678       
-0.501567     -17.0935      1.67854       0.0203276     1.84221       1.83696       
-0.534754     -16.7915      1.68199       0.0211533     1.80886       1.8034        
-0.56869      -16.4923      1.6855        0.0209509     1.80951       1.80411       
-0.603674     -16.1933      1.68904       0.0214481     1.8086        1.80307       
-0.639692     -15.8947      1.69266       0.0220683     1.80617       1.80047       
-0.676741     -15.5968      1.6964        0.0227712     1.80216       1.79629       
-0.714446     -15.3028      1.70034       0.0245298     1.76109       1.75476       
-0.752835     -15.0127      1.70438       0.0239764     1.75655       1.75037       
-0.792272     -14.7236      1.70845       0.0247986     1.75027       1.74387       
-0.83231      -14.4391      1.71282       0.0276193     1.70476       1.69763       
-0.872987     -14.1591      1.71731       0.0263044     1.69707       1.69029       
-0.914701     -13.8807      1.72179       0.0274709     1.68773       1.68064       
-0.956923     -13.6077      1.72675       0.032087      1.63592       1.62765       
-0.999716     -13.34        1.73184       0.0288979     1.62453       1.61707       
-1.04297      -13.078       1.73716       0.0350125     1.57075       1.56171       
-1.08675      -12.8217      1.74264       0.0306867     1.55793       1.55002       
-1.13091      -12.5713      1.7484        0.0384245     1.50199       1.49208       
-1.17554      -12.3269      1.75436       0.0330784     1.48784       1.47931       
-1.22108      -12.0856      1.76047       0.0403498     1.46864       1.45823       
-1.26671      -11.8524      1.76797       0.0495479     1.39412       1.38133       
-1.31261      -11.6271      1.77507       0.0356911     1.37657       1.36736       
-1.35917      -11.4061      1.78231       0.0511542     1.34482       1.33162       
-1.40656      -11.1896      1.79006       0.0418419     1.32638       1.31559       
-1.45463      -10.9778      1.79844       0.0587483     1.29282       1.27766       
-1.50358      -10.771       1.80775       0.0530096     1.27216       1.25848       
-1.55354      -10.5683      1.81756       0.0647079     1.24832       1.23163       
-1.60459      -10.3702      1.8287        0.0689133     1.22305       1.20527       
-1.65671      -10.1772      1.84074       0.0755543     1.19461       1.17511       
-1.70987      -9.98985      1.85394       0.0828811     1.16328       1.1419        
-1.76398      -9.80865      1.86826       0.0889564     1.12815       1.1052        
-1.81901      -9.63382      1.88342       0.0930175     1.09481       1.07081       
-1.875        -9.46509      1.89908       0.0949028     1.06285       1.03837       
-1.93198      -9.30203      1.91506       0.09683       1.03458       1.0096        
-1.99014      -9.14389      1.9314        0.099236      1.01268       0.987081      
-2.04978      -8.98963      1.94826       0.103058      0.998166      0.971577      
-2.11134      -8.83823      1.96582       0.107744      0.990219      0.962421      
-2.17527      -8.68875      1.98419       0.112638      0.989161      0.9601        
-2.24217      -8.54012      2.0034        0.117837      0.996457      0.966055      
-2.31281      -8.39108      2.02351       0.12352       1.01394       0.98207       
-2.38822      -8.24009      2.04463       0.129971      1.04414       1.01061       
-2.47436      -8.07285      2.03936       -0.19324      1.20514       1.25499       
-2.57027      -7.87535      2.00702       -0.194897     1.37966       1.42994       
-2.67089      -7.64992      1.97497       -0.189638     1.5332        1.58212       
-2.77343      -7.39927      1.94385       -0.183809     1.66855       1.71597       
-2.87567      -7.12578      1.91373       -0.177686     1.78864       1.83448       
-2.97584      -6.83158      1.88464       -0.171375     1.8959        1.94012       
-3.07254      -6.51856      1.85661       -0.164957     1.99228       2.03484       
-3.16467      -6.1884       1.82965       -0.1585       2.07936       2.12026       
-3.2514       -5.84263      1.80378       -0.152056     2.15844       2.19767       
-3.33207      -5.48262      1.77897       -0.145666     2.23058       2.26816       
-3.40619      -5.10959      1.75521       -0.139365     2.29663       2.33259       
-3.47342      -4.72466      1.7325        -0.133178     2.35734       2.3917        
-3.53354      -4.32886      1.71081       -0.127125     2.4133        2.4461        
-3.5864       -3.92309      1.69011       -0.121223     2.46505       2.49632       
-3.63195      -3.50821      1.67039       -0.115482     2.513         2.5428        
-3.67018      -3.08497      1.6516        -0.109912     2.55756       2.58591       
-3.70116      -2.65407      1.63374       -0.104518     2.59903       2.62599       
-3.72499      -2.21614      1.61675       -0.0993031    2.6377        2.66332       
-3.7418       -1.77175      1.60062       -0.0942689    2.67384       2.69816       
-3.75174      -1.32143      1.58531       -0.0894155    2.70764       2.73071       
-3.75502      -0.865664     1.5708        -0.0847414    2.73932       2.76118       
-3.75182      -0.404876     1.55705       -0.0802443    2.76903       2.78974       
-3.74236      0.0605347     1.54404       -0.075921     2.79694       2.81653       
-3.72686      0.530207      1.53173       -0.0717675    2.82317       2.84169       
-3.70556      1.00381       1.5201        -0.0677793    2.84786       2.86534       
-3.67869      1.48105       1.50912       -0.0639515    2.8711        2.8876        
-3.64649      1.96164       1.49877       -0.0602787    2.89299       2.90854       
-3.60919      2.44535       1.48902       -0.0567555    2.91362       2.92826       
-3.56703      2.93193       1.47984       -0.053376     2.93305       2.94683       
-3.52026      3.42118       1.47121       -0.0501345    2.95137       2.9643        
-3.46909      3.9129        1.46312       -0.0470249    2.96862       2.98075       
-3.41377      4.40691       1.45553       -0.0440413    2.98485       2.99621       
-3.35452      4.90305       1.44843       -0.0411776    3.0001        3.01072       
-3.29157      5.40115       1.44179       -0.0384279    3.0144        3.02431       
-3.22512      5.90106       1.43561       -0.0357861    3.02778       3.03701       
-3.15541      6.40265       1.42986       -0.0332465    3.04026       3.04884       
-3.08264      6.90578       1.42452       -0.0308031    3.05185       3.05979       
